turbine_id,origin,valid_at,lead_hour,power_norm,run_id,model_id,mode,provenance_status
T2,2026-01-31T18:00:00Z,2026-02-01T01:00:00Z,7,0.047200338878422766,2026-01-31T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-01-31T18:00:00Z,2026-02-01T02:00:00Z,8,0.29559708471721735,2026-01-31T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-01-31T18:00:00Z,2026-02-01T03:00:00Z,9,0.6222018758989432,2026-01-31T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-01-31T18:00:00Z,2026-02-01T04:00:00Z,10,0.8087863212743776,2026-01-31T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-01-31T18:00:00Z,2026-02-01T05:00:00Z,11,0.9167115969912738,2026-01-31T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-01-31T18:00:00Z,2026-02-01T06:00:00Z,12,0.9138472305993763,2026-01-31T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-01-31T18:00:00Z,2026-02-01T07:00:00Z,13,0.8978891308056005,2026-01-31T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-01-31T18:00:00Z,2026-02-01T08:00:00Z,14,0.867149376762347,2026-01-31T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-01-31T18:00:00Z,2026-02-01T09:00:00Z,15,0.8573018740887508,2026-01-31T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-01-31T18:00:00Z,2026-02-01T10:00:00Z,16,0.8444441690276305,2026-01-31T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-01-31T18:00:00Z,2026-02-01T11:00:00Z,17,0.7458417322570523,2026-01-31T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-01-31T18:00:00Z,2026-02-01T12:00:00Z,18,0.6960683102324345,2026-01-31T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-01-31T18:00:00Z,2026-02-01T13:00:00Z,19,0.807462593223748,2026-01-31T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-01-31T18:00:00Z,2026-02-01T14:00:00Z,20,0.8266470186376589,2026-01-31T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-01-31T18:00:00Z,2026-02-01T15:00:00Z,21,0.9032622219912736,2026-01-31T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-01-31T18:00:00Z,2026-02-01T16:00:00Z,22,0.9032622219912736,2026-01-31T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-01-31T18:00:00Z,2026-02-01T17:00:00Z,23,0.9032622219912736,2026-01-31T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-01-31T18:00:00Z,2026-02-01T18:00:00Z,24,0.9167115969912738,2026-01-31T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T1,2026-02-01T18:00:00Z,2026-02-01T19:00:00Z,1,0.8159957386495215,2026-02-01T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-01T18:00:00Z,2026-02-01T20:00:00Z,2,0.8340855563578548,2026-02-01T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-01T18:00:00Z,2026-02-01T21:00:00Z,3,0.8986718395968637,2026-02-01T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-01T18:00:00Z,2026-02-01T22:00:00Z,4,0.9107877883570776,2026-02-01T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-01T18:00:00Z,2026-02-01T23:00:00Z,5,0.9536849586717,2026-02-01T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-01T18:00:00Z,2026-02-02T00:00:00Z,6,0.982957845622831,2026-02-01T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-01T18:00:00Z,2026-02-02T01:00:00Z,7,0.9810330428868794,2026-02-01T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-01T18:00:00Z,2026-02-02T02:00:00Z,8,0.9810330428868794,2026-02-01T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-01T18:00:00Z,2026-02-02T03:00:00Z,9,0.9935877982047459,2026-02-01T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-01T18:00:00Z,2026-02-02T04:00:00Z,10,0.9935877982047459,2026-02-01T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-01T18:00:00Z,2026-02-02T05:00:00Z,11,0.9887476849241654,2026-02-01T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-01T18:00:00Z,2026-02-02T06:00:00Z,12,0.989531213252393,2026-02-01T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-01T18:00:00Z,2026-02-02T07:00:00Z,13,0.9899995193622264,2026-02-01T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-01T18:00:00Z,2026-02-02T08:00:00Z,14,0.9899722069308778,2026-02-01T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-01T18:00:00Z,2026-02-02T09:00:00Z,15,0.9899722069308778,2026-02-01T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-01T18:00:00Z,2026-02-02T10:00:00Z,16,0.9895012178550335,2026-02-01T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-01T18:00:00Z,2026-02-02T11:00:00Z,17,0.9887476849241654,2026-02-01T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-01T18:00:00Z,2026-02-02T12:00:00Z,18,0.9676502054383525,2026-02-01T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-01T18:00:00Z,2026-02-02T13:00:00Z,19,0.832312904706411,2026-02-01T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-01T18:00:00Z,2026-02-02T14:00:00Z,20,0.44580200515855867,2026-02-01T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-01T18:00:00Z,2026-02-02T15:00:00Z,21,0.09448277287675279,2026-02-01T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-01T18:00:00Z,2026-02-02T16:00:00Z,22,0.154222506633077,2026-02-01T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-01T18:00:00Z,2026-02-02T17:00:00Z,23,0.23421996048464636,2026-02-01T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-01T18:00:00Z,2026-02-02T18:00:00Z,24,0.31035561283992297,2026-02-01T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T2,2026-02-01T18:00:00Z,2026-02-01T19:00:00Z,1,0.8097202829358903,2026-02-01T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-01T18:00:00Z,2026-02-01T20:00:00Z,2,0.829635857593396,2026-02-01T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-01T18:00:00Z,2026-02-01T21:00:00Z,3,0.9062510609470107,2026-02-01T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-01T18:00:00Z,2026-02-01T22:00:00Z,4,0.9197004359470109,2026-02-01T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-01T18:00:00Z,2026-02-01T23:00:00Z,5,0.9560328524174153,2026-02-01T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-01T18:00:00Z,2026-02-02T00:00:00Z,6,0.972299257094936,2026-02-01T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-01T18:00:00Z,2026-02-02T01:00:00Z,7,0.972299257094936,2026-02-01T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-01T18:00:00Z,2026-02-02T02:00:00Z,8,0.9802608915228206,2026-02-01T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-01T18:00:00Z,2026-02-02T03:00:00Z,9,0.9813826929444884,2026-02-01T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-01T18:00:00Z,2026-02-02T04:00:00Z,10,0.9741227241884103,2026-02-01T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-01T18:00:00Z,2026-02-02T05:00:00Z,11,0.9699553001842592,2026-02-01T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-01T18:00:00Z,2026-02-02T06:00:00Z,12,0.9699729236460276,2026-02-01T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-01T18:00:00Z,2026-02-02T07:00:00Z,13,0.9699729236460276,2026-02-01T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-01T18:00:00Z,2026-02-02T08:00:00Z,14,0.9699729236460276,2026-02-01T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-01T18:00:00Z,2026-02-02T09:00:00Z,15,0.9699729236460276,2026-02-01T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-01T18:00:00Z,2026-02-02T10:00:00Z,16,0.9699729236460276,2026-02-01T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-01T18:00:00Z,2026-02-02T11:00:00Z,17,0.968052204229603,2026-02-01T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-01T18:00:00Z,2026-02-02T12:00:00Z,18,0.969502828441713,2026-02-01T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-01T18:00:00Z,2026-02-02T13:00:00Z,19,0.8591332659630597,2026-02-01T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-01T18:00:00Z,2026-02-02T14:00:00Z,20,0.4551183816558819,2026-02-01T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-01T18:00:00Z,2026-02-02T15:00:00Z,21,0.07151243686644647,2026-02-01T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-01T18:00:00Z,2026-02-02T16:00:00Z,22,0.1382863255847333,2026-02-01T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-01T18:00:00Z,2026-02-02T17:00:00Z,23,0.21831250180617173,2026-02-01T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-01T18:00:00Z,2026-02-02T18:00:00Z,24,0.29242132618959793,2026-02-01T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T1,2026-02-02T18:00:00Z,2026-02-02T19:00:00Z,1,0.8340855563578548,2026-02-02T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-02T18:00:00Z,2026-02-02T20:00:00Z,2,0.8986718395968637,2026-02-02T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-02T18:00:00Z,2026-02-02T21:00:00Z,3,0.9107877883570776,2026-02-02T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-02T18:00:00Z,2026-02-02T22:00:00Z,4,0.9138132562195247,2026-02-02T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-02T18:00:00Z,2026-02-02T23:00:00Z,5,0.9335905259595965,2026-02-02T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-02T18:00:00Z,2026-02-03T00:00:00Z,6,0.9536849586717,2026-02-02T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-02T18:00:00Z,2026-02-03T01:00:00Z,7,0.8807553668396259,2026-02-02T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-02T18:00:00Z,2026-02-03T02:00:00Z,8,0.7016436078737346,2026-02-02T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-02T18:00:00Z,2026-02-03T03:00:00Z,9,0.5948052611102344,2026-02-02T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-02T18:00:00Z,2026-02-03T04:00:00Z,10,0.05202187683700623,2026-02-02T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-02T18:00:00Z,2026-02-03T05:00:00Z,11,0.010254980866220407,2026-02-02T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-02T18:00:00Z,2026-02-03T06:00:00Z,12,0.1149500515682663,2026-02-02T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-02T18:00:00Z,2026-02-03T07:00:00Z,13,0.14312851529455284,2026-02-02T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-02T18:00:00Z,2026-02-03T08:00:00Z,14,0.22115444589020294,2026-02-02T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-02T18:00:00Z,2026-02-03T09:00:00Z,15,0.23914453536292601,2026-02-02T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-02T18:00:00Z,2026-02-03T10:00:00Z,16,0.31547495678214504,2026-02-02T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-02T18:00:00Z,2026-02-03T11:00:00Z,17,0.511072665507281,2026-02-02T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-02T18:00:00Z,2026-02-03T12:00:00Z,18,0.5864369618927893,2026-02-02T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-02T18:00:00Z,2026-02-03T13:00:00Z,19,0.6196352913133767,2026-02-02T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-02T18:00:00Z,2026-02-03T14:00:00Z,20,0.5939928107340384,2026-02-02T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-02T18:00:00Z,2026-02-03T15:00:00Z,21,0.5948052611102344,2026-02-02T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-02T18:00:00Z,2026-02-03T16:00:00Z,22,0.47343344226689615,2026-02-02T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-02T18:00:00Z,2026-02-03T17:00:00Z,23,0.3639475135223139,2026-02-02T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-02T18:00:00Z,2026-02-03T18:00:00Z,24,0.3015652270896272,2026-02-02T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T2,2026-02-02T18:00:00Z,2026-02-02T19:00:00Z,1,0.8266470186376589,2026-02-02T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-02T18:00:00Z,2026-02-02T20:00:00Z,2,0.9032622219912736,2026-02-02T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-02T18:00:00Z,2026-02-02T21:00:00Z,3,0.9167115969912738,2026-02-02T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-02T18:00:00Z,2026-02-02T22:00:00Z,4,0.9167115969912738,2026-02-02T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-02T18:00:00Z,2026-02-02T23:00:00Z,5,0.9567071837692438,2026-02-02T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-02T18:00:00Z,2026-02-03T00:00:00Z,6,0.9630951211074934,2026-02-02T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
