turbine_id,origin,valid_at,lead_hour,power_norm,run_id,model_id,mode,provenance_status
T2,2026-01-31T18:00:00Z,2026-01-31T20:00:00Z,2,0.010855926508843797,2026-01-30T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-01-31T18:00:00Z,2026-01-31T21:00:00Z,3,0.010855926508843797,2026-01-30T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-01-31T18:00:00Z,2026-01-31T22:00:00Z,4,0.01005651936154835,2026-01-30T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-01-31T18:00:00Z,2026-01-31T23:00:00Z,5,0.010008242671297135,2026-01-30T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-01-31T18:00:00Z,2026-02-01T00:00:00Z,6,0.01005651936154835,2026-01-30T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-01-31T18:00:00Z,2026-02-01T01:00:00Z,7,0.010008242671297135,2026-01-30T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-01-31T18:00:00Z,2026-02-01T02:00:00Z,8,0.010855926508843797,2026-01-30T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-01-31T18:00:00Z,2026-02-01T03:00:00Z,9,0.029870247118237384,2026-01-30T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-01-31T18:00:00Z,2026-02-01T04:00:00Z,10,0.21831250180617173,2026-01-30T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-01-31T18:00:00Z,2026-02-01T05:00:00Z,11,0.45739636512693105,2026-01-30T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-01-31T18:00:00Z,2026-02-01T06:00:00Z,12,0.5300850541722548,2026-01-30T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-01-31T18:00:00Z,2026-02-01T07:00:00Z,13,0.5300850541722548,2026-01-30T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-01-31T18:00:00Z,2026-02-01T08:00:00Z,14,0.6234514179533457,2026-01-30T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-01-31T18:00:00Z,2026-02-01T09:00:00Z,15,0.5300850541722548,2026-01-30T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-01-31T18:00:00Z,2026-02-01T10:00:00Z,16,0.4697353940178991,2026-01-30T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-01-31T18:00:00Z,2026-02-01T11:00:00Z,17,0.24171235043034892,2026-01-30T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-01-31T18:00:00Z,2026-02-01T12:00:00Z,18,0.1382863255847333,2026-01-30T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-01-31T18:00:00Z,2026-02-01T13:00:00Z,19,0.1382863255847333,2026-01-30T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-01-31T18:00:00Z,2026-02-01T14:00:00Z,20,0.15526005332789244,2026-01-30T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-01-31T18:00:00Z,2026-02-01T15:00:00Z,21,0.21831250180617173,2026-01-30T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-01-31T18:00:00Z,2026-02-01T16:00:00Z,22,0.20163522398338724,2026-01-30T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-01-31T18:00:00Z,2026-02-01T17:00:00Z,23,0.20163522398338724,2026-01-30T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-01-31T18:00:00Z,2026-02-01T18:00:00Z,24,0.21831250180617173,2026-01-30T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T1,2026-02-01T18:00:00Z,2026-02-01T19:00:00Z,1,0.17603935759294362,2026-01-31T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-01T18:00:00Z,2026-02-01T20:00:00Z,2,0.17603935759294362,2026-01-31T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-01T18:00:00Z,2026-02-01T21:00:00Z,3,0.23421996048464636,2026-01-31T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-01T18:00:00Z,2026-02-01T22:00:00Z,4,0.19513710049224012,2026-01-31T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-01T18:00:00Z,2026-02-01T23:00:00Z,5,0.31178705269337664,2026-01-31T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-01T18:00:00Z,2026-02-02T00:00:00Z,6,0.31178705269337664,2026-01-31T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-01T18:00:00Z,2026-02-02T01:00:00Z,7,0.31178705269337664,2026-01-31T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-01T18:00:00Z,2026-02-02T02:00:00Z,8,0.33532333730745606,2026-01-31T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-01T18:00:00Z,2026-02-02T03:00:00Z,9,0.5276015636536129,2026-01-31T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-01T18:00:00Z,2026-02-02T04:00:00Z,10,0.5948052611102344,2026-01-31T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-01T18:00:00Z,2026-02-02T05:00:00Z,11,0.7001413940166962,2026-01-31T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-01T18:00:00Z,2026-02-02T06:00:00Z,12,0.8573990511366548,2026-01-31T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-01T18:00:00Z,2026-02-02T07:00:00Z,13,0.941666148928395,2026-01-31T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-01T18:00:00Z,2026-02-02T08:00:00Z,14,0.9669729554062383,2026-01-31T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-01T18:00:00Z,2026-02-02T09:00:00Z,15,0.9513285858981733,2026-01-31T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-01T18:00:00Z,2026-02-02T10:00:00Z,16,0.8532981979032909,2026-01-31T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-01T18:00:00Z,2026-02-02T11:00:00Z,17,0.03961468841362147,2026-01-31T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-01T18:00:00Z,2026-02-02T12:00:00Z,18,0.011348087933316887,2026-01-31T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-01T18:00:00Z,2026-02-02T13:00:00Z,19,0.0602101820637174,2026-01-31T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-01T18:00:00Z,2026-02-02T14:00:00Z,20,0.012523936527461758,2026-01-31T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-01T18:00:00Z,2026-02-02T15:00:00Z,21,0.013411050080159435,2026-01-31T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-01T18:00:00Z,2026-02-02T16:00:00Z,22,0.012523936527461758,2026-01-31T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-01T18:00:00Z,2026-02-02T17:00:00Z,23,0.010254980866220407,2026-01-31T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-01T18:00:00Z,2026-02-02T18:00:00Z,24,0.012523936527461758,2026-01-31T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T2,2026-02-01T18:00:00Z,2026-02-01T19:00:00Z,1,0.15526005332789244,2026-01-31T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-01T18:00:00Z,2026-02-01T20:00:00Z,2,0.15526005332789244,2026-01-31T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-01T18:00:00Z,2026-02-01T21:00:00Z,3,0.21831250180617173,2026-01-31T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-01T18:00:00Z,2026-02-01T22:00:00Z,4,0.20163522398338724,2026-01-31T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-01T18:00:00Z,2026-02-01T23:00:00Z,5,0.29559708471721735,2026-01-31T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-01T18:00:00Z,2026-02-02T00:00:00Z,6,0.29559708471721735,2026-01-31T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-01T18:00:00Z,2026-02-02T01:00:00Z,7,0.29559708471721735,2026-01-31T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-01T18:00:00Z,2026-02-02T02:00:00Z,8,0.3223657888509128,2026-01-31T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-01T18:00:00Z,2026-02-02T03:00:00Z,9,0.5028991170064102,2026-01-31T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-01T18:00:00Z,2026-02-02T04:00:00Z,10,0.5525246021455751,2026-01-31T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-01T18:00:00Z,2026-02-02T05:00:00Z,11,0.7338549401769292,2026-01-31T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-01T18:00:00Z,2026-02-02T06:00:00Z,12,0.8566869449661267,2026-01-31T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-01T18:00:00Z,2026-02-02T07:00:00Z,13,0.9435292774542459,2026-01-31T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-01T18:00:00Z,2026-02-02T08:00:00Z,14,0.9645499494596784,2026-01-31T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-01T18:00:00Z,2026-02-02T09:00:00Z,15,0.9547091142772816,2026-01-31T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-01T18:00:00Z,2026-02-02T10:00:00Z,16,0.8460038106419494,2026-01-31T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-01T18:00:00Z,2026-02-02T11:00:00Z,17,0.03450593241872224,2026-01-31T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-01T18:00:00Z,2026-02-02T12:00:00Z,18,0.010234922619829955,2026-01-31T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-01T18:00:00Z,2026-02-02T13:00:00Z,19,0.04072740652063699,2026-01-31T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-01T18:00:00Z,2026-02-02T14:00:00Z,20,0.010855926508843797,2026-01-31T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-01T18:00:00Z,2026-02-02T15:00:00Z,21,0.011058427682067691,2026-01-31T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-01T18:00:00Z,2026-02-02T16:00:00Z,22,0.010855926508843797,2026-01-31T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-01T18:00:00Z,2026-02-02T17:00:00Z,23,0.010008242671297135,2026-01-31T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-01T18:00:00Z,2026-02-02T18:00:00Z,24,0.010855926508843797,2026-01-31T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T1,2026-02-02T18:00:00Z,2026-02-02T19:00:00Z,1,0.049446989376198826,2026-02-01T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-02T18:00:00Z,2026-02-02T20:00:00Z,2,0.10967912756425273,2026-02-01T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-02T18:00:00Z,2026-02-02T21:00:00Z,3,0.11882377296457829,2026-02-01T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-02T18:00:00Z,2026-02-02T22:00:00Z,4,0.09448277287675279,2026-02-01T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-02T18:00:00Z,2026-02-02T23:00:00Z,5,0.06604818202409658,2026-02-01T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-02T18:00:00Z,2026-02-03T00:00:00Z,6,0.06604818202409658,2026-02-01T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-02T18:00:00Z,2026-02-03T01:00:00Z,7,0.05605578037471883,2026-02-01T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-02T18:00:00Z,2026-02-03T02:00:00Z,8,0.014297032063583386,2026-02-01T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-02T18:00:00Z,2026-02-03T03:00:00Z,9,0.01286559221012968,2026-02-01T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-02T18:00:00Z,2026-02-03T04:00:00Z,10,0.01427711663670923,2026-02-01T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-02T18:00:00Z,2026-02-03T05:00:00Z,11,0.03961468841362147,2026-02-01T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-02T18:00:00Z,2026-02-03T06:00:00Z,12,0.16816080233006606,2026-02-01T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-02T18:00:00Z,2026-02-03T07:00:00Z,13,0.0843699777644491,2026-02-01T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-02T18:00:00Z,2026-02-03T08:00:00Z,14,0.23914453536292601,2026-02-01T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-02T18:00:00Z,2026-02-03T09:00:00Z,15,0.23914453536292601,2026-02-01T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-02T18:00:00Z,2026-02-03T10:00:00Z,16,0.2502567923073466,2026-02-01T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-02T18:00:00Z,2026-02-03T11:00:00Z,17,0.1765366343388214,2026-02-01T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-02T18:00:00Z,2026-02-03T12:00:00Z,18,0.2476507491429141,2026-02-01T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-02T18:00:00Z,2026-02-03T13:00:00Z,19,0.3899102384897137,2026-02-01T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-02T18:00:00Z,2026-02-03T14:00:00Z,20,0.620503306934102,2026-02-01T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-02T18:00:00Z,2026-02-03T15:00:00Z,21,0.5129277935897145,2026-02-01T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-02T18:00:00Z,2026-02-03T16:00:00Z,22,0.23784028456934056,2026-02-01T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-02T18:00:00Z,2026-02-03T17:00:00Z,23,0.23784028456934056,2026-02-01T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T1,2026-02-02T18:00:00Z,2026-02-03T18:00:00Z,24,0.23159024261714908,2026-02-01T00:00,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,provider_documented
T2,2026-02-02T18:00:00Z,2026-02-02T19:00:00Z,1,0.03800119485175809,2026-02-01T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-02T18:00:00Z,2026-02-02T20:00:00Z,2,0.07151243686644647,2026-02-01T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-02T18:00:00Z,2026-02-02T21:00:00Z,3,0.1128281712791059,2026-02-01T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-02T18:00:00Z,2026-02-02T22:00:00Z,4,0.07151243686644647,2026-02-01T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-02T18:00:00Z,2026-02-02T23:00:00Z,5,0.047200338878422766,2026-02-01T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-02T18:00:00Z,2026-02-03T00:00:00Z,6,0.047200338878422766,2026-02-01T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
T2,2026-02-02T18:00:00Z,2026-02-03T01:00:00Z,7,0.04072740652063699,2026-02-01T00:00,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,provider_documented
